episode,reward,avg_reward,max_reward,min_reward,entropy,policy_loss,value_loss
745,16.0,9.57,20.0,-21.0,0.6108063110150397,-0.02096731643541716,0.024572365735366475
746,-3.0,9.46,20.0,-21.0,0.5998775367625058,-0.019168548649759032,0.017980401433305815
747,8.0,9.58,20.0,-21.0,0.6332717065233737,-0.021411305831861682,0.023022396013402613
748,14.0,9.56,20.0,-21.0,0.876472330186516,-0.03089299517159816,0.03008914229576476
749,1.0,9.41,20.0,-21.0,0.8495471710339189,-0.029139654950995464,0.02623925269654137
750,13.0,9.4,20.0,-21.0,0.808491587638855,-0.025653577875345945,0.02589549896219978
751,-1.0,9.26,20.0,-21.0,0.7642345889471471,-0.02463599522889126,0.024903069555875845
752,16.0,9.34,20.0,-21.0,0.9014893365092576,-0.02995010986342095,0.024149834738636855
753,18.0,9.44,20.0,-21.0,0.758095036726445,-0.02644172370492015,0.024512210173270432
754,17.0,9.45,20.0,-21.0,0.6417340934276581,-0.02091908581496682,0.020317105871072272
755,-10.0,9.24,20.0,-21.0,0.5895240760874003,-0.020514601608738303,0.017834800612035906
756,9.0,9.21,20.0,-21.0,0.6919418098405004,-0.02377165699726902,0.022393511062546168
757,14.0,9.28,20.0,-21.0,1.3081903997808695,-0.03743580980517436,0.05306274593749549
758,10.0,9.3,20.0,-21.0,1.0602817642502487,-0.03653657163522439,0.03628659774403786
759,11.0,9.4,20.0,-21.0,1.0061942809261382,-0.03406958855339326,0.02402245578559814
760,9.0,9.33,20.0,-21.0,0.7326926705427468,-0.024496123631251976,0.02353278041118756
761,12.0,9.38,20.0,-21.0,0.5456714283209294,-0.02232551020279061,0.02532370221160818
762,-20.0,9.0,20.0,-21.0,0.6046267009805888,-0.023324044785113074,0.02229331082344288
763,11.0,8.95,20.0,-21.0,0.7789872824214399,-0.02510518410417717,0.026468922002095496
764,16.0,9.1,20.0,-21.0,0.7104467866010964,-0.02594297524774447,0.020560537566780113
765,15.0,9.08,20.0,-21.0,0.5415091305039823,-0.018528659391449764,0.028111990810430143
766,1.0,8.96,20.0,-21.0,0.9778664628975093,-0.03411384328501299,0.039103181814425625
767,10.0,9.27,20.0,-21.0,0.6970900495070964,-0.021958712095511146,0.022780206534662284
768,16.0,9.38,20.0,-21.0,0.9259505541995168,-0.03088626118551474,0.022462809763965197
769,15.0,9.43,20.0,-21.0,0.8400706532411277,-0.028191979479743168,0.023695870433584787
770,9.0,9.43,20.0,-21.0,0.9489596080966294,-0.03213365140254609,0.028009395020490047
771,7.0,9.35,20.0,-21.0,0.8853813051246107,-0.02867238951876061,0.0277265508484561
772,-3.0,9.3,20.0,-21.0,0.715179106220603,-0.02397363682393916,0.02568375058035599
773,17.0,9.37,20.0,-21.0,0.8877058657817543,-0.029863413932616822,0.033475795324193314
774,18.0,9.56,20.0,-21.0,0.6113082091324031,-0.022355383975082077,0.017668584223429207
775,-19.0,9.28,20.0,-21.0,0.6553297811187804,-0.02234110915742349,0.023808057459973497
776,2.0,9.48,20.0,-21.0,1.3042964050546288,-0.03805051714152796,0.049359647688106634
777,4.0,9.38,20.0,-21.0,1.1517255576327443,-0.03677407673239941,0.030029606372409035
778,10.0,9.36,20.0,-21.0,0.7191371242515743,-0.024991476835566573,0.024551763075578492
779,9.0,9.34,20.0,-21.0,0.8992076087743044,-0.027117576173623092,0.024443860074825352
780,7.0,9.32,20.0,-21.0,0.8093665945343673,-0.028007565611915197,0.025097225396166323
781,4.0,9.24,20.0,-21.0,0.9085364369675517,-0.028609861954464577,0.020759351988090202
782,13.0,9.28,20.0,-21.0,1.0969037194736302,-0.03462820283311885,0.025290417557698674
783,9.0,9.21,20.0,-21.0,0.9047081493772566,-0.028120810035034083,0.032413338718470186
784,1.0,9.23,20.0,-21.0,0.5864164582453668,-0.02312688455276657,0.024879602446162608
785,15.0,9.33,20.0,-21.0,0.8337889071553946,-0.030422678813920356,0.027649589916109107
786,10.0,9.27,20.0,-21.0,0.8636336070485413,-0.02912766435474623,0.02670433518505888
787,10.0,9.32,20.0,-21.0,0.8839935311116278,-0.028857627301476896,0.027365133726561908
788,8.0,9.27,20.0,-21.0,1.0184406810440123,-0.034327992019825615,0.028280034275667276
789,9.0,9.18,20.0,-21.0,0.7934880708344281,-0.023559412562462967,0.024584743125160458
790,4.0,9.09,20.0,-21.0,0.6427821987308562,-0.022047477432352025,0.020544508388411487
791,9.0,9.08,20.0,-21.0,0.9843792971223593,-0.03201706330582965,0.031860895578574855
792,9.0,9.08,20.0,-21.0,0.8522775149904191,-0.030215765757020563,0.032542672830459196
793,14.0,9.13,20.0,-21.0,0.8617939506657422,-0.029343870875891298,0.024278379147290252
794,2.0,9.01,20.0,-21.0,1.2244677050039172,-0.03946912777610123,0.06411567857139744
795,17.0,9.02,20.0,-21.0,0.883157517760992,-0.029489608947187662,0.02356471464736387
796,15.0,9.11,20.0,-21.0,0.6435708831995726,-0.023370452894596383,0.029936536237073597
797,13.0,9.13,20.0,-21.0,1.1737129166722298,-0.038743493729270995,0.038406943138397764
798,11.0,9.11,20.0,-21.0,0.7905214750207961,-0.02860091500042472,0.022626277946983464
799,5.0,9.0,20.0,-21.0,0.6030519441701472,-0.02564059763972182,0.02099549979902804
800,7.0,8.93,20.0,-21.0,0.7886408846825361,-0.030837295606033877,0.019655905867693946
801,6.0,8.86,20.0,-21.0,0.7373563856817782,-0.027972033349215053,0.019709526121005183
802,16.0,8.89,20.0,-21.0,0.9217379591427743,-0.029663565452210605,0.02630603856232483
803,16.0,8.86,20.0,-21.0,0.6449944686610252,-0.024741203713347204,0.02685857487085741
804,3.0,8.73,20.0,-21.0,0.90126051614061,-0.030004588174051605,0.021622355918225367
805,15.0,8.76,20.0,-21.0,0.8834055424667895,-0.022641806630417705,0.0366967642257805
806,14.0,8.77,20.0,-21.0,0.8814413854852319,-0.032567829824984074,0.02864262198272627
807,7.0,8.75,20.0,-21.0,0.7022469146177173,-0.02296937448409153,0.026905664555670228
808,9.0,8.7,20.0,-21.0,0.8027523080818355,-0.028772297111572698,0.02933186876180116
809,7.0,8.65,20.0,-21.0,0.6704947813414037,-0.023216315705212764,0.024113297535222955
810,17.0,8.78,20.0,-21.0,0.6597618258092552,-0.026096523812157102,0.02099281056143809
811,11.0,8.85,20.0,-21.0,0.9966212408617139,-0.029582908777229022,0.027199616219149902
812,10.0,8.82,20.0,-21.0,0.8201627158559859,-0.030140705857775174,0.024995427062094677
813,3.0,8.69,20.0,-21.0,1.0988364573568106,-0.03435906145750778,0.05051243366324343
814,13.0,8.72,20.0,-21.0,1.0984335001558065,-0.03682232638675487,0.033603886447963305
815,6.0,8.74,20.0,-21.0,0.70352952927351,-0.02162219659658149,0.0318402591146878
816,11.0,8.82,20.0,-21.0,0.7780823293142021,-0.025090976370847784,0.023937803012813674
817,13.0,8.88,20.0,-21.0,0.6994052645750344,-0.022459311461716425,0.020844866674451623
818,19.0,9.15,20.0,-21.0,0.813091111369431,-0.032107659651956055,0.019788398312812205
819,8.0,9.05,20.0,-21.0,0.653737427899614,-0.02218131985864602,0.022225476041057846
820,12.0,9.04,20.0,-21.0,0.5949462896678597,-0.024151321020326577,0.02492452825390501
821,9.0,9.12,20.0,-21.0,1.2400058507919312,-0.03655443267780356,0.06264384505630005
822,3.0,9.03,20.0,-21.0,1.3654000386595726,-0.0361306812701514,0.06073450614348985
823,7.0,9.11,20.0,-21.0,0.8050437048077583,-0.024956656954600476,0.0265126104313822
824,10.0,9.09,20.0,-21.0,1.1631474029272795,-0.03798038924287539,0.04359910009952728
825,12.0,9.08,20.0,-21.0,1.050158413592726,-0.03449906413879944,0.036731730215251446
826,10.0,9.07,20.0,-21.0,0.59611074347049,-0.024425129340670537,0.02618278085719794
827,10.0,9.16,20.0,-21.0,1.015489399433136,-0.033706285801599734,0.03918668074038578
828,18.0,9.26,20.0,-21.0,0.877879396546632,-0.030466833159152884,0.031063967537193093
829,16.0,9.24,20.0,-21.0,1.112728163599968,-0.03327249802168808,0.03761466296418803
830,19.0,9.33,20.0,-21.0,0.8937016394920647,-0.02935906958009582,0.029326829935598653
831,13.0,9.54,20.0,-21.0,0.6903608473949134,-0.027208977888221852,0.02931025031284662
832,11.0,9.47,20.0,-21.0,1.088701818138361,-0.03470435264171101,0.03869253297307296
833,15.0,9.73,20.0,-21.0,0.6543560372665524,-0.01974629589676624,0.022097303801274393
834,9.0,9.68,20.0,-21.0,0.873460094910115,-0.03248080006596865,0.033001005547703244
835,7.0,9.63,20.0,-21.0,0.48783983616158366,-0.018472503346856683,0.01971723588576424
836,9.0,9.58,20.0,-21.0,0.7247596802189946,-0.025450480621657334,0.024685437376319896
837,-9.0,9.3,20.0,-21.0,0.9857938326895237,-0.032835792560945265,0.029210053900897037
838,10.0,9.3,20.0,-21.0,1.1267570815980434,-0.03337035961158108,0.052968967487686314
839,8.0,9.34,20.0,-21.0,0.775979867670685,-0.02674371505418094,0.027618164909654297
840,5.0,9.28,20.0,-21.0,0.6254996622446924,-0.02325255289906636,0.026941788572003134
841,16.0,9.37,20.0,-21.0,0.6166017903015018,-0.02088426405680366,0.027039185762987472
842,19.0,9.42,20.0,-21.0,0.6757649602368474,-0.020447416420211084,0.025445239079999737
843,11.0,9.33,20.0,-21.0,0.8662824723869562,-0.028617102361749858,0.02967821800848469
844,18.0,9.36,20.0,-21.0,0.9027217398397624,-0.02927885811368469,0.026958600465150084
845,-1.0,9.19,20.0,-21.0,0.8227101159282029,-0.028885857871500775,0.02770441580651095
846,14.0,9.36,20.0,-21.0,0.8195883557200432,-0.026482208457309753,0.029970268806209788
847,14.0,9.42,20.0,-21.0,0.8817231771536171,-0.028639111544180196,0.02310174006561283
848,12.0,9.4,20.0,-21.0,0.549407614627853,-0.0195409880252555,0.030064783444686327
849,4.0,9.43,20.0,-21.0,1.1014632652513683,-0.03890405177662615,0.04017100510827731
850,12.0,9.42,20.0,-21.0,0.47485894756391644,-0.02022153281723149,0.02010862488532439
851,10.0,9.53,20.0,-21.0,0.6261557773686945,-0.024655961875396315,0.018178744012402603
852,18.0,9.55,20.0,-21.0,0.7149790786206722,-0.02212049802619731,0.027492811721458565
853,8.0,9.45,20.0,-21.0,0.766703287139535,-0.02346009718894493,0.028770855271432083
854,2.0,9.3,20.0,-21.0,0.9067980721592903,-0.02566374425077811,0.02746483395458199
855,16.0,9.56,20.0,-21.0,0.7271978673525155,-0.02415716217365116,0.027294403036648873
856,-15.0,9.32,20.0,-21.0,0.6173319409135729,-0.021257908665575087,0.02058257785756723
857,11.0,9.29,20.0,-21.0,0.8250938854180276,-0.025169809960061684,0.025904935944708996
858,4.0,9.23,20.0,-21.0,1.2025836622342467,-0.032799215929117054,0.05035102239344269
859,8.0,9.2,20.0,-21.0,0.61706009414047,-0.021595617523416877,0.025517768088320736
860,-2.0,9.09,20.0,-21.0,0.8674531611613929,-0.031065926399605814,0.024581378955190303
861,14.0,9.11,20.0,-21.0,0.8884980683214962,-0.02880328353785444,0.039630909741390496
862,15.0,9.46,20.0,-21.0,0.9139305716380477,-0.03124802307866048,0.03529407984751742
863,9.0,9.44,20.0,-21.0,1.0776429828256369,-0.034711408043222036,0.046960038860561326
864,10.0,9.38,20.0,-21.0,0.6766214731615037,-0.026693551015341654,0.03420546204870334
865,6.0,9.29,20.0,-21.0,0.6546145090833306,-0.024477399347233586,0.01819001866169856
866,9.0,9.37,20.0,-21.0,0.854354009963572,-0.028564088606799487,0.02661074927164009
867,1.0,9.28,20.0,-21.0,1.1412110989913344,-0.03677490217523882,0.05172303611470852
868,7.0,9.19,20.0,-21.0,0.5323500302620232,-0.020785694563528523,0.028380374005791964
869,10.0,9.14,20.0,-21.0,0.8285834812559187,-0.02634910553751979,0.02646554283273872
870,20.0,9.25,20.0,-21.0,1.2082302179187536,-0.030506197072099894,0.048013239284045994
871,13.0,9.31,20.0,-21.0,0.7259214799851179,-0.02401194353296887,0.027555891276279
872,20.0,9.54,20.0,-21.0,0.5282904340419918,-0.02127023271168582,0.022836566022306215
873,10.0,9.47,20.0,-21.0,0.5547830800060183,-0.022320199641399086,0.023063606036885176
874,13.0,9.42,20.0,-21.0,0.7765012546442449,-0.02722522483963985,0.023144824204791803
875,11.0,9.72,20.0,-21.0,0.8215827397070825,-0.026819432314368896,0.03046889978577383
876,12.0,9.82,20.0,-21.0,0.9019526005722582,-0.029430368260364048,0.03174734991625883
877,16.0,9.94,20.0,-21.0,0.9850146230310202,-0.0358012706565205,0.04054114237806061
878,10.0,9.94,20.0,-21.0,0.7321015628986061,-0.02388754318235442,0.021996256084094057
879,18.0,10.03,20.0,-21.0,0.8153498340398073,-0.02695069691981189,0.030117104113742243
880,15.0,10.11,20.0,-21.0,0.6142960973083973,-0.023548889977973886,0.023812811625248287
881,4.0,10.11,20.0,-21.0,1.0098521946929395,-0.03387401274085278,0.028255113938939758
882,9.0,10.07,20.0,-21.0,0.5325306060258299,-0.01945998395967763,0.026054799847770482
883,10.0,10.08,20.0,-21.0,0.8822417864575982,-0.029743611157755367,0.02300222631311044
884,15.0,10.22,20.0,-21.0,0.6852788622491062,-0.021535785708692856,0.021055117751529906
885,5.0,10.12,20.0,-21.0,0.550645352108404,-0.02002948736480903,0.02051482966999174
886,17.0,10.19,20.0,-21.0,0.8211849019862711,-0.0264731184579432,0.031894336301775184
887,7.0,10.16,20.0,-21.0,0.8322806661017239,-0.027577876069699414,0.021355012289859587
888,11.0,10.19,20.0,-21.0,0.5882647798862308,-0.02356368090840988,0.01880092254941701
889,7.0,10.17,20.0,-21.0,0.802752276416868,-0.02959715032193344,0.029108027716574725
890,-3.0,10.1,20.0,-21.0,0.9935551681555808,-0.027918255334952846,0.040683393861399963
891,7.0,10.08,20.0,-21.0,0.6470327978022397,-0.02268061618815409,0.023095796568668447
892,10.0,10.09,20.0,-21.0,0.5961768575944006,-0.023719355391222052,0.029252695359900827
893,12.0,10.07,20.0,-21.0,1.3996795685961843,-0.040277891559526324,0.04719382971234154
894,16.0,10.21,20.0,-21.0,1.0386023265309632,-0.03481016631121747,0.04524858357035555
895,15.0,10.19,20.0,-21.0,0.819544562138617,-0.02771719064185163,0.034277771002962254
896,14.0,10.18,20.0,-21.0,0.7107936344109476,-0.02356561811757274,0.02841342764440924
897,3.0,10.08,20.0,-21.0,0.9735225168988109,-0.0303410828782944,0.025028543099324452
898,15.0,10.12,20.0,-21.0,0.6559804191347212,-0.020731616830744315,0.02019738945455174
899,11.0,10.18,20.0,-21.0,1.3690521884709597,-0.04255878797994228,0.05266535290866159
900,15.0,10.26,20.0,-21.0,0.9370804615318775,-0.030268710455857217,0.0385128633788554
901,20.0,10.4,20.0,-21.0,0.7869042162783444,-0.02580450697860215,0.03014971152151702
902,8.0,10.32,20.0,-21.0,0.8111792779527605,-0.02485630191222299,0.027912184967135545
903,-1.0,10.15,20.0,-21.0,0.6935294629074633,-0.025863836912321858,0.030397011003515217
904,11.0,10.23,20.0,-21.0,0.8383446275256574,-0.026567058317596093,0.034178125286416616
905,10.0,10.18,20.0,-21.0,0.5075575939845294,-0.022026686208846513,0.020310677577072056
906,-4.0,10.0,20.0,-21.0,0.7136477315798402,-0.024719725610339083,0.02177880586896208
907,16.0,10.09,20.0,-21.0,1.3779560551047325,-0.03692076352308504,0.05929787937202491
908,13.0,10.13,20.0,-21.0,0.865290813613683,-0.03092927363468334,0.041217084632080514
909,7.0,10.13,20.0,-21.0,1.0254561007022858,-0.03110479703900637,0.041056444475543685
910,11.0,10.07,20.0,-21.0,0.8147716824896634,-0.023315504942729603,0.027276186945528025
911,-2.0,9.94,20.0,-21.0,0.9860223950818181,-0.033296419387625065,0.03737961432489101
912,18.0,10.02,20.0,-21.0,0.6066731647588313,-0.021585728420177475,0.03010198635456618
913,14.0,10.13,20.0,-21.0,0.8572866665199399,-0.025315373786725104,0.030035620315175038
914,14.0,10.14,20.0,-21.0,0.9765904364176095,-0.032506082119653,0.043946909965598024
915,4.0,10.12,20.0,-21.0,0.706521013751626,-0.0239653143871692,0.021305881571606733
916,17.0,10.18,20.0,-21.0,0.6157128536142409,-0.02181561558973044,0.020012398053950164
917,6.0,10.11,20.0,-21.0,1.0381281501613557,-0.035162436761311255,0.035778112382104155
918,10.0,10.02,20.0,-21.0,0.9214574131183326,-0.026635474227077793,0.026611315948684933
919,14.0,10.08,20.0,-21.0,0.5322161922231317,-0.021989680601109285,0.02454182545261574
920,14.0,10.1,20.0,-21.0,0.8469120105728507,-0.030619304190622643,0.03423513223970076
921,11.0,10.12,20.0,-21.0,0.5775358050595969,-0.021670706250006333,0.023196008816739777
922,9.0,10.18,20.0,-21.0,0.864692269358784,-0.02943190916266758,0.026163064620050136
923,5.0,10.16,20.0,-21.0,0.624212087597698,-0.02144542742462363,0.023985041843843646
924,11.0,10.17,20.0,-21.0,0.5712868911214173,-0.02337954925314989,0.020047317098942585
925,14.0,10.19,20.0,-21.0,1.0879007512703538,-0.032674198984750547,0.03892475397879025
926,3.0,10.12,20.0,-21.0,0.871553017757833,-0.024741786040976876,0.038767347250541206
927,13.0,10.15,20.0,-21.0,0.8788989000022411,-0.02950351993786171,0.03319610754988389
928,11.0,10.08,20.0,-21.0,0.6951745757833123,-0.022841581259854138,0.030236356076784432
929,7.0,9.99,20.0,-21.0,0.8561843014322221,-0.028674768036580645,0.02715710648772074
930,2.0,9.82,20.0,-21.0,0.695025754859671,-0.022563972393982112,0.028389225590217393
931,9.0,9.78,20.0,-21.0,0.9423709413968027,-0.030713327083503827,0.03293018355907407
932,-1.0,9.66,20.0,-21.0,0.9246352594345808,-0.03049773098609876,0.03443338810757268
933,9.0,9.6,20.0,-21.0,0.8881471296772361,-0.02885707246605307,0.028589243585884105
934,7.0,9.58,20.0,-21.0,0.7136900501791388,-0.024297352894791402,0.026911382781690918
935,-1.0,9.5,20.0,-21.0,0.9073741273023188,-0.02935895128757693,0.03041408876015339
936,13.0,9.54,20.0,-21.0,0.9770026230253279,-0.031802199060621206,0.03748568068112945
937,9.0,9.72,20.0,-21.0,0.863900703843683,-0.023236294320668094,0.03648221727780765
938,3.0,9.65,20.0,-21.0,0.8923040763475001,-0.030330866189615335,0.03145027509890497
939,-10.0,9.47,20.0,-21.0,0.6833680716808885,-0.022435527069319505,0.024329754029167816
940,15.0,9.57,20.0,-21.0,1.038001551758498,-0.034304028828046285,0.030499635249725543
941,10.0,9.51,20.0,-21.0,0.8635397492907941,-0.029849178783479147,0.024823577783536166
942,9.0,9.41,20.0,-21.0,0.7767265625298023,-0.026442504095030017,0.023996883988729678
943,9.0,9.39,20.0,-21.0,0.8745347154326737,-0.029241312542581,0.024131333935656585
944,9.0,9.3,20.0,-21.0,0.837602449581027,-0.02773803648597095,0.0257453266021912
945,10.0,9.41,20.0,-21.0,0.774543069768697,-0.025334065139759332,0.02186943302876898
946,-19.0,9.08,20.0,-21.0,0.8437467813491821,-0.03039947574143298,0.030455467604042497
947,7.0,9.01,20.0,-21.0,0.972905027680099,-0.02796210433007218,0.040478550268744584
948,12.0,9.01,20.0,-21.0,0.6673961170017719,-0.020732837074319832,0.02808498670492554
949,5.0,9.02,20.0,-21.0,0.915357441175729,-0.030011921146069653,0.02937625649792608
950,5.0,8.95,20.0,-21.0,0.9928712979890406,-0.033463273095549084,0.03648028339375742
951,14.0,8.99,20.0,-21.0,1.024647924117744,-0.03499958042084472,0.03663995218812488
952,14.0,8.95,20.0,-21.0,0.6912460485473275,-0.023104222658730578,0.028951702573976945
953,14.0,9.01,20.0,-21.0,0.97758251382038,-0.029976273435750045,0.03389427001820877
954,-10.0,8.89,20.0,-21.0,0.9671257114969194,-0.028602082456927747,0.02638748044046224
955,10.0,8.83,20.0,-21.0,0.5441568684764206,-0.0216681875026552,0.033048668869014364
956,11.0,9.09,20.0,-21.0,1.0907699093222618,-0.035054722444328945,0.028189919350552373
957,7.0,9.05,20.0,-21.0,0.6207985084038228,-0.024704084135009907,0.029148355424695183
958,10.0,9.11,20.0,-21.0,0.8614867031574249,-0.03044052633777028,0.026245245993777644
959,7.0,9.1,20.0,-21.0,1.0223153964616358,-0.034848135110223666,0.029423970729112625
960,16.0,9.28,20.0,-21.0,0.7598807038739324,-0.025078579885303043,0.021161771306651644
961,4.0,9.18,20.0,-21.0,0.9403986446559429,-0.031150250411883462,0.02842209453228861
962,18.0,9.21,20.0,-21.0,0.5491580062080175,-0.019362821061804425,0.024723618182179052
963,-16.0,8.96,20.0,-21.0,0.8931027725338936,-0.028196503088111058,0.030317725242639426
964,12.0,8.98,20.0,-21.0,0.6559806826990098,-0.024093801559502026,0.02093997746851528
965,4.0,8.96,20.0,-21.0,0.5550613403320312,-0.021651261209626682,0.01844518994766986
966,-1.0,8.86,20.0,-21.0,0.7674079218413681,-0.024938777889474295,0.0185402566967241
967,7.0,8.92,20.0,-21.0,1.1717083202674985,-0.041376126871909946,0.031020847214676905
968,17.0,9.02,20.0,-21.0,0.9189115343615413,-0.029932289020507596,0.029276431960170157
969,-13.0,8.79,20.0,-21.0,0.884119177237153,-0.030070567219809163,0.02612574138038326
970,9.0,8.68,20.0,-21.0,0.8735516583546996,-0.031831790824071504,0.02173004882206442
971,11.0,8.66,20.0,-21.0,0.7722523165866733,-0.0254223972078762,0.021656759243342094
972,-5.0,8.41,20.0,-21.0,0.5904389170464128,-0.020605084326234646,0.02210046622349182
973,-19.0,8.12,20.0,-21.0,1.1036116569302976,-0.03784597610501805,0.04156017863715533
974,15.0,8.14,20.0,-21.0,0.7648838753812015,-0.02343946435576072,0.018532863170548808
975,12.0,8.15,20.0,-21.0,0.9517942215315998,-0.033858149909065105,0.03404309956385987
976,4.0,8.07,20.0,-21.0,0.9468967141583562,-0.033496674441266805,0.027819542767247185
977,15.0,8.06,20.0,-21.0,0.9021026422269642,-0.026414837135234848,0.0323416394967353
978,17.0,8.13,20.0,-21.0,0.7971426928415895,-0.02517582307336852,0.02865138880588347
979,-4.0,7.91,20.0,-21.0,1.0605067554861307,-0.03317819691437762,0.04787955158826662
980,16.0,7.92,20.0,-21.0,0.8047848297283053,-0.02847142587415874,0.02454429955469095
981,10.0,7.98,20.0,-21.0,0.981316092889756,-0.032154674248886295,0.03176008982700296
982,5.0,7.94,20.0,-21.0,0.8870383533649147,-0.03118681338673923,0.028603168029803783
983,7.0,7.91,20.0,-21.0,0.9058527280576527,-0.030506292212521657,0.026203251247352455
984,6.0,7.82,20.0,-21.0,0.859871702734381,-0.028266763794817962,0.03795656745933229
985,9.0,7.86,20.0,-21.0,0.8204856845550239,-0.024715862309676595,0.024352503940463066
986,9.0,7.78,20.0,-21.0,0.7919834428466856,-0.023598586143634748,0.029206834482465638
987,5.0,7.76,20.0,-21.0,0.7643194417469203,-0.028048683823726606,0.026538397163676564
988,5.0,7.7,20.0,-21.0,1.0081137786619365,-0.03301987916347571,0.03081424461561255
989,5.0,7.68,20.0,-21.0,0.9292680630460382,-0.03033915167907253,0.03192488128115656
990,18.0,7.89,20.0,-21.0,0.8286742689087987,-0.02652971204952337,0.03468093516130466
991,8.0,7.9,20.0,-21.0,0.7226296607404947,-0.02373333484865725,0.022856802479509497
992,16.0,7.96,20.0,-21.0,0.5933283313643187,-0.023351818817900494,0.02932460176452878
993,15.0,7.99,20.0,-21.0,1.0762285715900362,-0.028303940358455293,0.0395125384820858
994,13.0,7.96,20.0,-21.0,0.7519225291907787,-0.027195100614335388,0.02323910527775297
995,-4.0,7.77,20.0,-21.0,0.8641068148426712,-0.029362724351813085,0.034685926024394576
996,13.0,7.76,20.0,-21.0,0.6943396362476051,-0.023725563041807618,0.02618856047774898
997,14.0,7.87,20.0,-21.0,0.9553936151787639,-0.031140219725784846,0.03325638746173354
998,6.0,7.78,20.0,-21.0,0.6281062788330019,-0.022857687377836555,0.021827536387718283
999,12.0,7.79,20.0,-21.0,0.6711065338458866,-0.021843846778210718,0.020295652189815883
1000,18.0,7.82,20.0,-21.0,1.068336742464453,-0.03407672985485988,0.036394279879459646
